server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_14,21:52:10,21:52:40,47.73,57.17,""
server_14,21:52:20,21:52:50,64.77,64.09,""
server_14,21:52:30,21:53:00,65.57,62.06,""
server_14,21:52:40,21:53:10,55.79,66.74,""
server_14,21:52:50,21:53:20,43.04,48.99,""
server_14,21:53:00,21:53:30,41.67,61.31,""
server_14,21:53:10,21:53:40,40.83,58.77,""
server_14,21:53:20,21:53:50,41.19,66.9,""
server_14,21:53:30,21:54:00,35.85,51.45,""
server_14,21:53:40,21:54:10,57.44,49.75,""
server_14,21:53:50,21:54:20,58.82,47.46,""
server_14,21:54:00,21:54:30,61.99,52.17,""
server_14,21:54:10,21:54:40,46.09,54.0,""
server_14,21:54:20,21:54:50,48.46,51.44,""
server_14,21:54:30,21:55:00,49.15,52.38,""
server_14,21:54:40,21:55:10,53.79,52.95,""
server_14,21:54:50,21:55:20,62.04,64.11,""
server_14,21:55:00,21:55:30,57.81,61.66,""
server_14,21:55:10,21:55:40,43.59,63.21,""
server_14,21:55:20,21:55:50,46.15,53.06,""
server_14,21:55:30,21:56:00,48.44,53.54,""
server_14,21:55:40,21:56:10,53.08,60.14,""
server_14,21:55:50,21:56:20,37.83,69.09,""
server_14,21:56:00,21:56:30,46.25,65.24,""
server_14,21:56:10,21:56:40,56.79,59.57,""
server_14,21:56:20,21:56:50,53.96,46.13,""
server_14,21:56:30,21:57:00,47.89,47.66,""
server_14,21:56:40,21:57:10,42.36,41.04,""
server_14,21:56:50,21:57:20,48.56,46.92,""
server_14,21:57:00,21:57:30,47.57,61.04,""
server_14,21:57:10,21:57:40,47.83,67.62,""
server_14,21:57:20,21:57:50,38.86,62.48,""
server_14,21:57:30,21:58:00,45.15,57.26,""
server_14,21:57:40,21:58:10,51.43,57.08,""
server_14,21:57:50,21:58:20,59.95,65.1,""
server_14,21:58:00,21:58:30,51.98,57.13,""
server_14,21:58:10,21:58:40,42.77,62.34,""
server_14,21:58:20,21:58:50,36.83,56.79,""
server_14,21:58:30,21:59:00,42.03,59.15,""
server_14,21:58:40,21:59:10,41.51,48.74,""
server_14,21:58:50,21:59:20,53.4,41.32,""
server_14,21:59:00,21:59:30,62.7,38.93,""
server_14,21:59:10,21:59:40,68.5,44.95,""
server_14,21:59:20,21:59:50,66.41,55.52,""
server_14,21:59:30,22:00:00,59.45,54.86,""
server_14,21:59:40,22:00:10,72.95,62.08,""
server_14,21:59:50,22:00:20,66.35,59.87,""
server_14,22:00:00,22:00:30,55.85,71.53,""
server_14,22:00:10,22:00:40,33.91,62.71,""
server_14,22:00:20,22:00:50,34.59,70.72,""
server_14,22:00:30,22:01:00,40.32,62.49,""
server_14,22:00:40,22:01:10,45.03,65.93,""
server_14,22:00:50,22:01:20,44.74,48.27,""
server_14,22:01:00,22:01:30,42.28,47.87,""
server_14,22:01:10,22:01:40,47.47,45.89,""
server_14,22:01:20,22:01:50,40.27,61.67,""
server_14,22:01:30,22:02:00,43.01,64.42,""
server_14,22:01:40,22:02:10,37.29,49.62,""
server_14,22:01:50,22:02:20,52.24,40.31,""
server_14,22:02:00,22:02:30,56.6,35.08,""
server_14,22:02:10,22:02:40,62.53,46.17,""
server_14,22:02:20,22:02:50,68.69,47.17,""
server_14,22:02:30,22:03:00,60.95,49.98,""
server_14,22:02:40,22:03:10,69.05,47.71,""
server_14,22:02:50,22:03:20,62.39,52.19,""
server_14,22:03:00,22:03:30,55.69,59.49,""
server_14,22:03:10,22:03:40,54.55,67.3,""
server_14,22:03:20,22:03:50,45.69,57.36,""
server_14,22:03:30,22:04:00,51.48,50.57,""
server_14,22:03:40,22:04:10,56.78,43.74,""
server_14,22:03:50,22:04:20,60.16,50.98,""
server_14,22:04:00,22:04:30,70.67,39.0,""
server_14,22:04:10,22:04:40,57.86,41.52,""
server_14,22:04:20,22:04:50,56.92,54.73,""
server_14,22:04:30,22:05:00,54.19,70.03,""
server_14,22:04:40,22:05:10,51.99,68.55,""
server_14,22:04:50,22:05:20,56.96,61.16,""
server_14,22:05:00,22:05:30,53.15,57.85,""
server_14,22:05:10,22:05:40,56.85,59.93,""
server_14,22:05:20,22:05:50,58.31,55.05,""
server_14,22:05:30,22:06:00,61.45,56.07,""
server_14,22:05:40,22:06:10,51.4,57.71,""
server_14,22:05:50,22:06:20,45.95,59.33,""
server_14,22:06:00,22:06:30,38.73,58.54,""
server_14,22:06:10,22:06:40,38.02,50.95,""
server_14,22:06:20,22:06:50,34.26,44.74,""
server_14,22:06:30,22:07:00,42.29,41.03,""
server_14,22:06:40,22:07:10,46.04,40.42,""
server_14,22:06:50,22:07:20,52.53,50.96,""
server_14,22:07:00,22:07:30,50.68,48.25,""
server_14,22:07:10,22:07:40,48.89,55.66,""
server_14,22:07:20,22:07:50,46.33,51.03,""
server_14,22:07:30,22:08:00,43.66,55.53,""
server_14,22:07:40,22:08:10,46.99,45.55,""
server_14,22:07:50,22:08:20,42.25,41.3,""
server_14,22:08:00,22:08:30,39.06,51.8,""
server_14,22:08:10,22:08:40,32.02,62.63,""
server_14,22:08:20,22:08:50,39.67,56.26,""
server_14,22:08:30,22:09:00,42.24,49.27,""
server_14,22:08:40,22:09:10,59.07,55.29,""
server_14,22:08:50,22:09:20,51.64,76.13,Memory saturation suspected
server_14,22:09:00,22:09:30,52.9,72.61,""
server_14,22:09:10,22:09:40,49.74,57.92,""
server_14,22:09:20,22:09:50,49.28,43.11,""
server_14,22:09:30,22:10:00,53.1,37.95,""
server_14,22:09:40,22:10:10,44.54,50.68,""
server_14,22:09:50,22:10:20,52.99,55.07,""
server_14,22:10:00,22:10:30,50.14,64.09,""
server_14,22:10:10,22:10:40,54.45,56.28,""
server_14,22:10:20,22:10:50,47.29,62.58,""
server_14,22:10:30,22:11:00,43.91,57.58,""
server_14,22:10:40,22:11:10,54.64,60.92,""
server_14,22:10:50,22:11:20,55.47,49.07,""
server_14,22:11:00,22:11:30,49.06,55.28,""
server_14,22:11:10,22:11:40,46.3,61.05,""
server_14,22:11:20,22:11:50,58.65,72.97,""
server_14,22:11:30,22:12:00,80.48,57.1,CPU spike suspected
server_14,22:11:40,22:12:10,77.04,39.94,CPU spike suspected
server_14,22:11:50,22:12:20,73.59,29.21,""
server_14,22:12:00,22:12:30,64.23,47.49,""
server_14,22:12:10,22:12:40,56.21,48.71,""
server_14,22:12:20,22:12:50,51.74,49.63,""
server_14,22:12:30,22:13:00,54.06,45.85,""
server_14,22:12:40,22:13:10,56.12,47.21,""
server_14,22:12:50,22:13:20,62.41,42.84,""
server_14,22:13:00,22:13:30,46.73,44.88,""
server_14,22:13:10,22:13:40,41.71,58.18,""
server_14,22:13:20,22:13:50,36.21,65.02,""
server_14,22:13:30,22:14:00,46.85,53.76,""
server_14,22:13:40,22:14:10,61.57,51.13,""
server_14,22:13:50,22:14:20,74.75,51.7,""
server_14,22:14:00,22:14:30,64.42,60.67,""
server_14,22:14:10,22:14:40,54.6,54.72,""
server_14,22:14:20,22:14:50,32.47,63.09,""
server_14,22:14:30,22:15:00,52.6,65.72,""
server_14,22:14:40,22:15:10,60.38,66.73,""
server_14,22:14:50,22:15:20,73.71,52.46,""
server_14,22:15:00,22:15:30,55.52,51.52,""
server_14,22:15:10,22:15:40,44.47,51.77,""
server_14,22:15:20,22:15:50,39.4,59.93,""
server_14,22:15:30,22:16:00,39.48,54.6,""
server_14,22:15:40,22:16:10,47.77,52.32,""
server_14,22:15:50,22:16:20,57.18,51.92,""
server_14,22:16:00,22:16:30,65.82,42.96,""
server_14,22:16:10,22:16:40,64.35,45.68,""
server_14,22:16:20,22:16:50,53.12,50.57,""
server_14,22:16:30,22:17:00,45.19,68.84,""
server_14,22:16:40,22:17:10,49.93,62.73,""
server_14,22:16:50,22:17:20,63.51,52.92,""
server_14,22:17:00,22:17:30,70.21,44.38,""
server_14,22:17:10,22:17:40,71.49,60.11,""
server_14,22:17:20,22:17:50,52.84,64.94,""
server_14,22:17:30,22:18:00,41.85,65.99,""
server_14,22:17:40,22:18:10,29.59,60.09,""
server_14,22:17:50,22:18:20,40.67,63.48,""
server_14,22:18:00,22:18:30,51.58,64.22,""
server_14,22:18:10,22:18:40,57.16,51.49,""
server_14,22:18:20,22:18:50,60.86,57.76,""
server_14,22:18:30,22:19:00,65.76,46.96,""
server_14,22:18:40,22:19:10,60.82,61.35,""
server_14,22:18:50,22:19:20,59.95,41.57,""
server_14,22:19:00,22:19:30,53.7,51.48,""
server_14,22:19:10,22:19:40,55.4,41.7,""
server_14,22:19:20,22:19:50,59.98,37.53,""
server_14,22:19:30,22:20:00,64.96,42.71,""
server_14,22:19:40,22:20:10,65.94,43.95,""
server_14,22:19:50,22:20:20,44.79,55.37,""
server_14,22:20:00,22:20:30,39.83,46.04,""
server_14,22:20:10,22:20:40,51.84,47.31,""
server_14,22:20:20,22:20:50,68.4,56.49,""
server_14,22:20:30,22:21:00,77.19,61.34,CPU spike suspected
server_14,22:20:40,22:21:10,58.35,52.66,""
server_14,22:20:50,22:21:20,65.99,41.35,""
server_14,22:21:00,22:21:30,57.14,41.44,""
server_14,22:21:10,22:21:40,69.1,54.38,""
server_14,22:21:20,22:21:50,61.11,51.07,""
server_14,22:21:30,22:22:00,59.5,48.23,""
server_14,22:21:40,22:22:10,61.87,52.17,""
server_14,22:21:50,22:22:20,59.21,63.17,""
server_14,22:22:00,22:22:30,56.5,62.16,""
server_14,22:22:10,22:22:40,60.19,60.09,""
server_14,22:22:20,22:22:50,63.48,61.3,""
server_14,22:22:30,22:23:00,76.81,71.49,CPU spike suspected
server_14,22:22:40,22:23:10,76.31,61.8,CPU spike suspected
server_14,22:22:50,22:23:20,74.69,52.23,""
server_14,22:23:00,22:23:30,66.83,55.8,""
server_14,22:23:10,22:23:40,71.91,60.46,""
server_14,22:23:20,22:23:50,73.72,55.0,""
server_14,22:23:30,22:24:00,78.89,35.18,CPU spike suspected
server_14,22:23:40,22:24:10,61.44,30.8,""
server_14,22:23:50,22:24:20,67.52,53.89,""
server_14,22:24:00,22:24:30,52.66,55.73,""
server_14,22:24:10,22:24:40,63.87,65.02,""
server_14,22:24:20,22:24:50,43.45,53.73,""
server_14,22:24:30,22:25:00,49.2,67.74,""
server_14,22:24:40,22:25:10,36.11,72.58,""
server_14,22:24:50,22:25:20,37.94,78.16,Memory saturation suspected
server_14,22:25:00,22:25:30,34.21,74.64,Memory saturation suspected
server_14,22:25:10,22:25:40,43.58,67.61,""
server_14,22:25:20,22:25:50,53.36,58.92,""
server_14,22:25:30,22:26:00,54.2,54.92,""
server_14,22:25:40,22:26:10,49.66,50.58,""
server_14,22:25:50,22:26:20,38.76,59.91,""
server_14,22:26:00,22:26:30,49.78,51.57,""
server_14,22:26:10,22:26:40,44.83,45.1,""
server_14,22:26:20,22:26:50,52.84,39.15,""
server_14,22:26:30,22:27:00,36.95,53.37,""
server_14,22:26:40,22:27:10,43.51,61.77,""
server_14,22:26:50,22:27:20,32.84,67.98,""
server_14,22:27:00,22:27:30,44.29,61.57,""
server_14,22:27:10,22:27:40,42.62,60.1,""
server_14,22:27:20,22:27:50,51.35,50.54,""
server_14,22:27:30,22:28:00,58.69,59.55,""
server_14,22:27:40,22:28:10,53.28,67.27,""
server_14,22:27:50,22:28:20,59.48,65.65,""
server_14,22:28:00,22:28:30,46.94,53.63,""
server_14,22:28:10,22:28:40,52.44,44.99,""
server_14,22:28:20,22:28:50,42.71,57.93,""
server_14,22:28:30,22:29:00,46.83,74.16,""
server_14,22:28:40,22:29:10,62.83,90.71,Memory saturation suspected
server_14,22:28:50,22:29:20,62.7,76.91,Memory saturation suspected
server_14,22:29:00,22:29:30,70.46,57.82,""
server_14,22:29:10,22:29:40,52.76,39.0,""
server_14,22:29:20,22:29:50,60.38,44.58,""
server_14,22:29:30,22:30:00,57.08,58.58,""
server_14,22:29:40,22:30:10,64.15,66.33,""
server_14,22:29:50,22:30:20,63.45,53.49,""
server_14,22:30:00,22:30:30,64.26,47.87,""
server_14,22:30:10,22:30:40,69.4,41.77,""
server_14,22:30:20,22:30:50,70.55,52.2,""
server_14,22:30:30,22:31:00,50.33,62.56,""
server_14,22:30:40,22:31:10,39.78,68.87,""
server_14,22:30:50,22:31:20,37.38,69.97,""
server_14,22:31:00,22:31:30,52.68,56.31,""
server_14,22:31:10,22:31:40,50.0,48.36,""
server_14,22:31:20,22:31:50,43.33,50.88,""
server_14,22:31:30,22:32:00,42.69,52.4,""
server_14,22:31:40,22:32:10,46.79,53.16,""
server_14,22:31:50,22:32:20,44.61,42.39,""
server_14,22:32:00,22:32:30,43.92,42.4,""
server_14,22:32:10,22:32:40,36.25,49.14,""
server_14,22:32:20,22:32:50,43.49,50.56,""
server_14,22:32:30,22:33:00,41.38,48.44,""
server_14,22:32:40,22:33:10,48.66,45.03,""
server_14,22:32:50,22:33:20,47.53,46.02,""
server_14,22:33:00,22:33:30,65.3,48.93,""
server_14,22:33:10,22:33:40,60.54,54.66,""
server_14,22:33:20,22:33:50,59.61,60.4,""
server_14,22:33:30,22:34:00,41.89,56.05,""
server_14,22:33:40,22:34:10,35.8,55.81,""
server_14,22:33:50,22:34:20,34.47,50.36,""
server_14,22:34:00,22:34:30,42.92,49.5,""
server_14,22:34:10,22:34:40,58.19,47.7,""
server_14,22:34:20,22:34:50,58.12,55.51,""
server_14,22:34:30,22:35:00,47.25,52.7,""
server_14,22:34:40,22:35:10,41.18,47.74,""
server_14,22:34:50,22:35:20,48.08,46.9,""
server_14,22:35:00,22:35:30,51.13,59.03,""
server_14,22:35:10,22:35:40,56.77,64.1,""
server_14,22:35:20,22:35:50,50.68,58.39,""
server_14,22:35:30,22:36:00,46.71,60.08,""
server_14,22:35:40,22:36:10,45.93,60.69,""
server_14,22:35:50,22:36:20,45.05,63.27,""
server_14,22:36:00,22:36:30,61.44,67.26,""
server_14,22:36:10,22:36:40,63.24,53.81,""
server_14,22:36:20,22:36:50,73.94,60.31,""
server_14,22:36:30,22:37:00,62.02,50.5,""
server_14,22:36:40,22:37:10,61.56,58.03,""
server_14,22:36:50,22:37:20,61.17,56.99,""
server_14,22:37:00,22:37:30,71.72,51.08,""
server_14,22:37:10,22:37:40,70.15,38.77,""
server_14,22:37:20,22:37:50,50.42,35.91,""
server_14,22:37:30,22:38:00,44.54,44.59,""
server_14,22:37:40,22:38:10,45.4,49.5,""
server_14,22:37:50,22:38:20,55.44,46.14,""
server_14,22:38:00,22:38:30,53.0,56.96,""
server_14,22:38:10,22:38:40,52.16,50.86,""
server_14,22:38:20,22:38:50,54.39,53.17,""
server_14,22:38:30,22:39:00,58.21,36.88,""
server_14,22:38:40,22:39:10,55.26,43.26,""
server_14,22:38:50,22:39:20,48.94,38.7,""
server_14,22:39:00,22:39:30,51.0,35.78,""
server_14,22:39:10,22:39:40,56.41,36.46,""
server_14,22:39:20,22:39:50,68.49,41.39,""
server_14,22:39:30,22:40:00,58.88,40.13,""
server_14,22:39:40,22:40:10,48.95,48.38,""
server_14,22:39:50,22:40:20,46.64,42.97,""
server_14,22:40:00,22:40:30,56.89,45.77,""
server_14,22:40:10,22:40:40,65.47,43.37,""
server_14,22:40:20,22:40:50,69.35,54.91,""
server_14,22:40:30,22:41:00,76.37,57.77,CPU spike suspected
server_14,22:40:40,22:41:10,72.88,52.53,""
server_14,22:40:50,22:41:20,64.77,44.52,""
server_14,22:41:00,22:41:30,52.51,42.59,""
server_14,22:41:10,22:41:40,53.91,52.73,""
server_14,22:41:20,22:41:50,51.32,62.36,""
server_14,22:41:30,22:42:00,49.8,58.43,""
server_14,22:41:40,22:42:10,54.49,60.09,""
server_14,22:41:50,22:42:20,63.29,55.46,""
server_14,22:42:00,22:42:30,60.89,62.61,""
server_14,22:42:10,22:42:40,62.13,66.95,""
server_14,22:42:20,22:42:50,53.7,61.19,""
server_14,22:42:30,22:43:00,48.6,63.71,""
server_14,22:42:40,22:43:10,45.57,59.58,""
server_14,22:42:50,22:43:20,47.65,55.95,""
server_14,22:43:00,22:43:30,56.59,55.05,""
server_14,22:43:10,22:43:40,49.23,45.69,""
server_14,22:43:20,22:43:50,59.14,57.92,""
server_14,22:43:30,22:44:00,61.8,51.44,""
server_14,22:43:40,22:44:10,69.34,45.48,""
server_14,22:43:50,22:44:20,62.49,39.75,""
server_14,22:44:00,22:44:30,68.99,42.03,""
server_14,22:44:10,22:44:40,70.82,43.38,""
server_14,22:44:20,22:44:50,67.14,49.08,""
server_14,22:44:30,22:45:00,59.62,52.59,""
server_14,22:44:40,22:45:10,57.53,68.71,""
server_14,22:44:50,22:45:20,52.22,57.53,""
server_14,22:45:00,22:45:30,56.46,46.63,""
server_14,22:45:10,22:45:40,43.26,34.15,""
server_14,22:45:20,22:45:50,47.57,40.17,""
server_14,22:45:30,22:46:00,42.47,51.78,""
server_14,22:45:40,22:46:10,55.53,59.31,""
server_14,22:45:50,22:46:20,52.33,63.83,""
server_14,22:46:00,22:46:30,49.76,66.21,""
server_14,22:46:10,22:46:40,45.14,63.35,""
server_14,22:46:20,22:46:50,52.49,61.22,""
server_14,22:46:30,22:47:00,46.01,52.03,""
server_14,22:46:40,22:47:10,44.56,49.49,""
server_14,22:46:50,22:47:20,49.63,50.04,""
server_14,22:47:00,22:47:30,59.55,55.2,""
server_14,22:47:10,22:47:40,70.67,51.49,""
server_14,22:47:20,22:47:50,61.12,45.12,""
server_14,22:47:30,22:48:00,59.44,45.95,""
server_14,22:47:40,22:48:10,41.72,56.17,""
server_14,22:47:50,22:48:20,55.47,64.88,""
server_14,22:48:00,22:48:30,49.7,63.87,""
server_14,22:48:10,22:48:40,65.7,68.98,""
server_14,22:48:20,22:48:50,58.13,65.26,""
server_14,22:48:30,22:49:00,55.29,58.24,""
server_14,22:48:40,22:49:10,44.82,46.33,""
server_14,22:48:50,22:49:20,36.76,42.79,""
server_14,22:49:00,22:49:30,50.55,50.07,""
server_14,22:49:10,22:49:40,58.29,59.94,""
server_14,22:49:20,22:49:50,65.33,56.63,""
server_14,22:49:30,22:50:00,56.83,66.24,""
server_14,22:49:40,22:50:10,47.17,62.82,""
server_14,22:49:50,22:50:20,48.18,55.63,""
server_14,22:50:00,22:50:30,44.5,38.76,""
server_14,22:50:10,22:50:40,57.33,33.01,""
server_14,22:50:20,22:50:50,48.85,34.49,""
server_14,22:50:30,22:51:00,42.1,43.99,""
server_14,22:50:40,22:51:10,29.63,44.0,""
server_14,22:50:50,22:51:20,34.65,52.37,""
server_14,22:51:00,22:51:30,47.47,61.86,""
server_14,22:51:10,22:51:40,56.1,57.32,""
server_14,22:51:20,22:51:50,48.53,63.12,""
server_14,22:51:30,22:52:00,63.13,61.25,""
server_14,22:51:40,22:52:10,62.67,59.0,""
server_14,22:51:50,22:52:20,70.22,47.79,""
server_14,22:52:00,22:52:30,63.93,43.14,""
server_14,22:52:10,22:52:40,56.92,58.51,""
server_14,22:52:20,22:52:50,65.81,74.76,Memory saturation suspected
server_14,22:52:30,22:53:00,66.67,74.75,Memory saturation suspected
server_14,22:52:40,22:53:10,78.22,77.86,High CPU + Memory stress
server_14,22:52:50,22:53:20,78.19,70.47,CPU spike suspected
server_15,20:53:00,20:53:30,53.69,42.65,""
server_15,20:53:10,20:53:40,59.65,53.79,""
server_15,20:53:20,20:53:50,55.0,60.62,""
server_15,20:53:30,20:54:00,49.54,63.84,""
server_15,20:53:40,20:54:10,49.73,60.48,""
server_15,20:53:50,20:54:20,64.45,62.0,""
server_15,20:54:00,20:54:30,70.15,57.89,""
server_15,20:54:10,20:54:40,52.13,41.13,""
server_15,20:54:20,20:54:50,46.87,28.72,""
server_15,20:54:30,20:55:00,40.8,34.53,""
server_15,20:54:40,20:55:10,41.18,48.45,""
server_15,20:54:50,20:55:20,42.7,60.34,""
server_15,20:55:00,20:55:30,44.13,60.89,""
server_15,20:55:10,20:55:40,56.97,47.34,""
server_15,20:55:20,20:55:50,48.8,36.07,""
server_15,20:55:30,20:56:00,55.34,45.08,""
server_15,20:55:40,20:56:10,66.72,50.08,""
server_15,20:55:50,20:56:20,81.5,48.32,CPU spike suspected
server_15,20:56:00,20:56:30,65.89,45.38,""
server_15,20:56:10,20:56:40,43.97,54.68,""
server_15,20:56:20,20:56:50,33.14,61.81,""
server_15,20:56:30,20:57:00,39.47,61.47,""
server_15,20:56:40,20:57:10,41.05,48.32,""
server_15,20:56:50,20:57:20,36.45,37.41,""
server_15,20:57:00,20:57:30,35.6,28.22,""
server_15,20:57:10,20:57:40,44.13,37.59,""
server_15,20:57:20,20:57:50,43.61,53.21,""
server_15,20:57:30,20:58:00,46.23,71.11,""
server_15,20:57:40,20:58:10,39.22,65.11,""
server_15,20:57:50,20:58:20,51.82,52.83,""
server_15,20:58:00,20:58:30,60.08,51.84,""
server_15,20:58:10,20:58:40,72.6,61.54,""
server_15,20:58:20,20:58:50,66.24,66.6,""
server_15,20:58:30,20:59:00,51.41,50.34,""
server_15,20:58:40,20:59:10,49.88,40.38,""
server_15,20:58:50,20:59:20,46.55,35.28,""
server_15,20:59:00,20:59:30,59.25,39.17,""
server_15,20:59:10,20:59:40,50.27,39.09,""
server_15,20:59:20,20:59:50,62.35,43.78,""
server_15,20:59:30,21:00:00,61.2,49.1,""
server_15,20:59:40,21:00:10,61.75,55.69,""
server_15,20:59:50,21:00:20,58.37,53.16,""
server_15,21:00:00,21:00:30,56.46,51.45,""
server_15,21:00:10,21:00:40,59.22,48.38,""
server_15,21:00:20,21:00:50,50.6,51.41,""
server_15,21:00:30,21:01:00,55.93,55.67,""
server_15,21:00:40,21:01:10,58.54,59.0,""
server_15,21:00:50,21:01:20,64.17,63.48,""
server_15,21:01:00,21:01:30,53.54,55.65,""
server_15,21:01:10,21:01:40,41.4,65.05,""
server_15,21:01:20,21:01:50,42.67,64.81,""
server_15,21:01:30,21:02:00,43.19,60.69,""
server_15,21:01:40,21:02:10,44.56,38.52,""
server_15,21:01:50,21:02:20,35.1,30.13,""
server_15,21:02:00,21:02:30,32.07,42.88,""
server_15,21:02:10,21:02:40,41.04,52.99,""
server_15,21:02:20,21:02:50,51.26,62.9,""
server_15,21:02:30,21:03:00,52.89,63.16,""
server_15,21:02:40,21:03:10,56.43,63.27,""
server_15,21:02:50,21:03:20,57.96,52.73,""
server_15,21:03:00,21:03:30,75.4,47.99,""
server_15,21:03:10,21:03:40,74.52,41.4,""
server_15,21:03:20,21:03:50,65.78,47.75,""
server_15,21:03:30,21:04:00,66.66,34.89,""
server_15,21:03:40,21:04:10,58.28,39.03,""
server_15,21:03:50,21:04:20,69.86,48.19,""
server_15,21:04:00,21:04:30,58.91,62.1,""
server_15,21:04:10,21:04:40,65.01,63.3,""
server_15,21:04:20,21:04:50,47.42,59.99,""
server_15,21:04:30,21:05:00,49.9,49.59,""
server_15,21:04:40,21:05:10,48.22,48.67,""
server_15,21:04:50,21:05:20,65.8,48.95,""
server_15,21:05:00,21:05:30,58.4,55.1,""
server_15,21:05:10,21:05:40,66.42,50.74,""
server_15,21:05:20,21:05:50,60.92,33.73,""
server_15,21:05:30,21:06:00,55.17,39.29,""
server_15,21:05:40,21:06:10,44.8,45.2,""
server_15,21:05:50,21:06:20,35.72,62.27,""
server_15,21:06:00,21:06:30,44.56,46.61,""
server_15,21:06:10,21:06:40,46.84,44.8,""
server_15,21:06:20,21:06:50,57.03,34.05,""
server_15,21:06:30,21:07:00,53.95,55.53,""
server_15,21:06:40,21:07:10,48.97,50.7,""
server_15,21:06:50,21:07:20,50.03,62.94,""
server_15,21:07:00,21:07:30,65.43,64.11,""
server_15,21:07:10,21:07:40,72.01,82.72,Memory saturation suspected
server_15,21:07:20,21:07:50,76.34,70.3,CPU spike suspected
server_15,21:07:30,21:08:00,62.3,56.76,""
server_15,21:07:40,21:08:10,54.54,38.9,""
server_15,21:07:50,21:08:20,49.87,44.78,""
server_15,21:08:00,21:08:30,48.41,48.94,""
server_15,21:08:10,21:08:40,50.52,56.25,""
server_15,21:08:20,21:08:50,51.55,58.13,""
server_15,21:08:30,21:09:00,56.85,55.3,""
server_15,21:08:40,21:09:10,57.65,52.69,""
server_15,21:08:50,21:09:20,56.18,41.88,""
server_15,21:09:00,21:09:30,52.54,38.46,""
server_15,21:09:10,21:09:40,51.06,37.25,""
server_15,21:09:20,21:09:50,47.69,48.54,""
server_15,21:09:30,21:10:00,41.96,44.58,""
server_15,21:09:40,21:10:10,51.27,43.23,""
server_15,21:09:50,21:10:20,52.03,39.16,""
server_15,21:10:00,21:10:30,64.28,45.61,""
server_15,21:10:10,21:10:40,62.87,48.55,""
server_15,21:10:20,21:10:50,54.65,53.14,""
server_15,21:10:30,21:11:00,48.32,46.88,""
server_15,21:10:40,21:11:10,39.72,46.43,""
server_15,21:10:50,21:11:20,45.52,42.13,""
server_15,21:11:00,21:11:30,44.87,45.79,""
server_15,21:11:10,21:11:40,47.21,49.91,""
server_15,21:11:20,21:11:50,53.72,55.71,""
server_15,21:11:30,21:12:00,48.83,50.29,""
server_15,21:11:40,21:12:10,45.98,44.85,""
server_15,21:11:50,21:12:20,43.49,35.35,""
server_15,21:12:00,21:12:30,53.3,39.48,""
server_15,21:12:10,21:12:40,51.62,47.34,""
server_15,21:12:20,21:12:50,54.31,59.78,""
server_15,21:12:30,21:13:00,59.74,62.64,""
server_15,21:12:40,21:13:10,62.81,56.15,""
server_15,21:12:50,21:13:20,57.92,45.66,""
server_15,21:13:00,21:13:30,43.47,44.38,""
server_15,21:13:10,21:13:40,46.48,46.84,""
server_15,21:13:20,21:13:50,46.75,53.53,""
server_15,21:13:30,21:14:00,54.79,62.47,""
server_15,21:13:40,21:14:10,64.85,70.07,""
server_15,21:13:50,21:14:20,57.44,72.87,""
server_15,21:14:00,21:14:30,51.14,65.15,""
server_15,21:14:10,21:14:40,48.27,49.72,""
server_15,21:14:20,21:14:50,48.38,36.25,""
server_15,21:14:30,21:15:00,43.32,43.27,""
server_15,21:14:40,21:15:10,35.64,43.89,""
server_15,21:14:50,21:15:20,44.29,64.88,""
server_15,21:15:00,21:15:30,43.92,55.72,""
server_15,21:15:10,21:15:40,44.32,60.54,""
server_15,21:15:20,21:15:50,38.7,46.07,""
server_15,21:15:30,21:16:00,46.38,53.91,""
