server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_11,21:35:30,21:36:00,15504.04,6435.62,Network flood + Disk thrash suspected
server_11,21:35:40,21:36:10,15504.04,6435.62,Network flood + Disk thrash suspected
server_11,21:35:50,21:36:20,15504.04,113.1,Possible DDoS
server_11,21:36:00,21:36:30,608.16,5319.0,Disk thrash suspected
server_11,21:36:10,21:36:40,1050.0,5319.0,Disk thrash suspected
server_11,21:36:20,21:36:50,1050.0,5319.0,Disk thrash suspected
server_11,21:36:30,21:37:00,1050.0,129.59,""
server_11,21:36:40,21:37:10,1032.18,126.53,""
server_11,21:36:50,21:37:20,2413.7,702.94,""
server_11,21:37:00,21:37:30,2413.7,7103.77,Disk thrash suspected
server_11,21:37:10,21:37:40,2413.7,7103.77,Disk thrash suspected
server_11,21:37:20,21:37:50,946.17,7103.77,Disk thrash suspected
server_11,21:37:30,21:38:00,18482.8,4100.1,Network flood + Disk thrash suspected
server_11,21:37:40,21:38:10,18482.8,167.13,Possible DDoS
server_11,21:37:50,21:38:20,18482.8,3252.15,Network flood + Disk thrash suspected
server_11,21:38:00,21:38:30,16253.75,3252.15,Network flood + Disk thrash suspected
server_11,21:38:10,21:38:40,16253.75,3252.15,Network flood + Disk thrash suspected
server_11,21:38:20,21:38:50,13416.46,1028.48,Possible DDoS
server_11,21:38:30,21:39:00,13416.46,1028.48,Possible DDoS
server_11,21:38:40,21:39:10,13416.46,5848.31,Network flood + Disk thrash suspected
server_11,21:38:50,21:39:20,6807.72,6584.2,Network flood + Disk thrash suspected
server_11,21:39:00,21:39:30,468.05,6584.2,Disk thrash suspected
server_11,21:39:10,21:39:40,7438.47,6584.2,Network flood + Disk thrash suspected
server_11,21:39:20,21:39:50,7438.47,115.04,Possible DDoS
server_11,21:39:30,21:40:00,7438.47,691.38,Possible DDoS
server_11,21:39:40,21:40:10,3965.38,1382.23,Disk thrash suspected
server_11,21:39:50,21:40:20,3965.38,5016.22,Disk thrash suspected
server_11,21:40:00,21:40:30,1909.28,5016.22,Disk thrash suspected
server_11,21:40:10,21:40:40,8087.47,5016.22,Network flood + Disk thrash suspected
server_11,21:40:20,21:40:50,8087.47,197.56,Possible DDoS
server_11,21:40:30,21:41:00,8087.47,197.56,Possible DDoS
server_11,21:40:40,21:41:10,975.62,5503.28,Disk thrash suspected
server_11,21:40:50,21:41:20,975.62,5503.28,Disk thrash suspected
server_11,21:41:00,21:41:30,18803.04,5503.28,Network flood + Disk thrash suspected
server_11,21:41:10,21:41:40,18803.04,1067.53,Possible DDoS
server_11,21:41:20,21:41:50,18803.04,1067.53,Possible DDoS
server_11,21:41:30,21:42:00,6122.84,1067.53,""
server_11,21:41:40,21:42:10,6122.84,130.31,""
server_11,21:41:50,21:42:20,6122.84,99.94,""
server_11,21:42:00,21:42:30,7913.53,150.28,Possible DDoS
server_11,21:42:10,21:42:40,19183.53,183.32,Possible DDoS
server_11,21:42:20,21:42:50,19183.53,923.15,Possible DDoS
server_11,21:42:30,21:43:00,19183.53,7403.02,Network flood + Disk thrash suspected
server_11,21:42:40,21:43:10,4429.18,8530.33,Disk thrash suspected
server_11,21:42:50,21:43:20,16781.81,8530.33,Network flood + Disk thrash suspected
server_11,21:43:00,21:43:30,16781.81,8530.33,Network flood + Disk thrash suspected
server_11,21:43:10,21:43:40,16781.81,187.61,Possible DDoS
server_11,21:43:20,21:43:50,956.56,187.61,""
server_11,21:43:30,21:44:00,792.62,94.47,""
server_11,21:43:40,21:44:10,4855.18,1507.24,Disk thrash suspected
server_11,21:43:50,21:44:20,4855.18,8316.32,Disk thrash suspected
server_11,21:44:00,21:44:30,4855.18,8316.32,Disk thrash suspected
server_11,21:44:10,21:44:40,2442.61,8316.32,Disk thrash suspected
server_11,21:44:20,21:44:50,14774.62,7655.91,Network flood + Disk thrash suspected
server_11,21:44:30,21:45:00,14774.62,7655.91,Network flood + Disk thrash suspected
server_11,21:44:40,21:45:10,14774.62,104.79,Possible DDoS
server_11,21:44:50,21:45:20,16596.73,104.79,Possible DDoS
server_11,21:45:00,21:45:30,16596.73,7624.57,Network flood + Disk thrash suspected
server_11,21:45:10,21:45:40,16596.73,9837.02,Network flood + Disk thrash suspected
server_11,21:45:20,21:45:50,836.47,9837.02,Disk thrash suspected
server_11,21:45:30,21:46:00,836.47,9837.02,Disk thrash suspected
server_11,21:45:40,21:46:10,3699.55,1631.9,Disk thrash suspected
server_11,21:45:50,21:46:20,3699.55,1631.9,Disk thrash suspected
server_11,21:46:00,21:46:30,3699.55,1631.9,Disk thrash suspected
server_11,21:46:10,21:46:40,1690.22,9198.65,Disk thrash suspected
server_11,21:46:20,21:46:50,1690.22,9198.65,Disk thrash suspected
server_11,21:46:30,21:47:00,966.11,9198.65,Disk thrash suspected
server_11,21:46:40,21:47:10,2560.12,549.06,""
server_11,21:46:50,21:47:20,16534.39,7465.39,Network flood + Disk thrash suspected
server_11,21:47:00,21:47:30,16534.39,7465.39,Network flood + Disk thrash suspected
server_11,21:47:10,21:47:40,16534.39,7465.39,Network flood + Disk thrash suspected
server_11,21:47:20,21:47:50,1000.8,82.01,""
server_11,21:47:30,21:48:00,3640.38,532.6,""
server_11,21:47:40,21:48:10,3640.38,532.6,""
server_11,21:47:50,21:48:20,3640.38,532.6,""
server_11,21:48:00,21:48:30,956.41,116.21,""
server_11,21:48:10,21:48:40,6248.72,8677.16,Disk thrash suspected
server_11,21:48:20,21:48:50,6248.72,8677.16,Disk thrash suspected
server_11,21:48:30,21:49:00,6248.72,8677.16,Disk thrash suspected
server_11,21:48:40,21:49:10,793.9,5016.3,Disk thrash suspected
server_11,21:48:50,21:49:20,811.26,53.62,""
server_11,21:49:00,21:49:30,904.0,82.57,""
server_11,21:49:10,21:49:40,12257.4,694.28,Possible DDoS
server_11,21:49:20,21:49:50,12257.4,5585.99,Network flood + Disk thrash suspected
server_11,21:49:30,21:50:00,12257.4,5585.99,Network flood + Disk thrash suspected
server_11,21:49:40,21:50:10,10190.33,5585.99,Network flood + Disk thrash suspected
server_11,21:49:50,21:50:20,10190.33,115.91,Possible DDoS
server_11,21:50:00,21:50:30,10190.33,90.41,Possible DDoS
server_11,21:50:10,21:50:40,908.86,115.35,""
server_11,21:50:20,21:50:50,14284.22,150.22,Possible DDoS
server_11,21:50:30,21:51:00,14284.22,150.22,Possible DDoS
server_11,21:50:40,21:51:10,14284.22,150.22,Possible DDoS
server_11,21:50:50,21:51:20,5471.0,128.63,""
server_11,21:51:00,21:51:30,522.37,81.58,""
server_11,21:51:10,21:51:40,632.77,81.58,""
server_11,21:51:20,21:51:50,632.77,119.3,""
server_11,21:51:30,21:52:00,632.77,119.3,""
server_11,21:51:40,21:52:10,878.62,8506.91,Disk thrash suspected
server_11,21:51:50,21:52:20,878.62,8506.91,Disk thrash suspected
server_11,21:52:00,21:52:30,942.76,8506.91,Disk thrash suspected
server_11,21:52:10,21:52:40,942.76,7345.92,Disk thrash suspected
server_11,21:52:20,21:52:50,942.76,7345.92,Disk thrash suspected
server_11,21:52:30,21:53:00,850.63,7345.92,Disk thrash suspected
server_11,21:52:40,21:53:10,11238.15,158.51,Possible DDoS
server_11,21:52:50,21:53:20,11238.15,4743.57,Network flood + Disk thrash suspected
server_11,21:53:00,21:53:30,11238.15,8005.01,Network flood + Disk thrash suspected
server_11,21:53:10,21:53:40,221.01,8728.95,Disk thrash suspected
server_11,21:53:20,21:53:50,3984.96,8728.95,Disk thrash suspected
server_11,21:53:30,21:54:00,3984.96,8728.95,Disk thrash suspected
server_11,21:53:40,21:54:10,3984.96,1342.78,Disk thrash suspected
server_11,21:53:50,21:54:20,2416.27,1342.78,Disk thrash suspected
server_11,21:54:00,21:54:30,819.16,106.06,""
server_11,21:54:10,21:54:40,12721.48,8813.64,Network flood + Disk thrash suspected
server_11,21:54:20,21:54:50,12721.48,8813.64,Network flood + Disk thrash suspected
server_11,21:54:30,21:55:00,12721.48,8813.64,Network flood + Disk thrash suspected
server_11,21:54:40,21:55:10,7934.59,4277.56,Network flood + Disk thrash suspected
server_11,21:54:50,21:55:20,2487.71,4277.56,Disk thrash suspected
server_11,21:55:00,21:55:30,964.09,7965.91,Disk thrash suspected
server_11,21:55:10,21:55:40,383.76,7965.91,Disk thrash suspected
server_11,21:55:20,21:55:50,17404.85,7965.91,Network flood + Disk thrash suspected
server_11,21:55:30,21:56:00,17404.85,78.51,Possible DDoS
server_11,21:55:40,21:56:10,17404.85,54.73,Possible DDoS
server_11,21:55:50,21:56:20,884.11,172.72,""
server_11,21:56:00,21:56:30,843.72,6132.79,Disk thrash suspected
server_11,21:56:10,21:56:40,843.72,6132.79,Disk thrash suspected
server_11,21:56:20,21:56:50,7106.95,6132.79,Network flood + Disk thrash suspected
server_11,21:56:30,21:57:00,7106.95,8348.0,Network flood + Disk thrash suspected
server_11,21:56:40,21:57:10,8076.96,8348.0,Network flood + Disk thrash suspected
server_11,21:56:50,21:57:20,19896.29,8348.0,Network flood + Disk thrash suspected
server_11,21:57:00,21:57:30,19896.29,822.97,Possible DDoS
server_11,21:57:10,21:57:40,19896.29,822.97,Possible DDoS
server_11,21:57:20,21:57:50,14056.06,632.89,Possible DDoS
server_11,21:57:30,21:58:00,14056.06,632.89,Possible DDoS
server_11,21:57:40,21:58:10,14056.06,9901.03,Network flood + Disk thrash suspected
server_11,21:57:50,21:58:20,8933.22,9901.03,Network flood + Disk thrash suspected
server_11,21:58:00,21:58:30,17917.09,9901.03,Network flood + Disk thrash suspected
server_11,21:58:10,21:58:40,17917.09,7858.26,Network flood + Disk thrash suspected
server_11,21:58:20,21:58:50,17917.09,1048.1,Possible DDoS
server_11,21:58:30,21:59:00,16784.2,8291.92,Network flood + Disk thrash suspected
server_11,21:58:40,21:59:10,16784.2,8291.92,Network flood + Disk thrash suspected
server_11,21:58:50,21:59:20,16784.2,8291.92,Network flood + Disk thrash suspected
server_11,21:59:00,21:59:30,11609.73,198.0,Possible DDoS
server_11,21:59:10,21:59:40,13798.42,198.0,Possible DDoS
server_11,21:59:20,21:59:50,13798.42,198.0,Possible DDoS
server_11,21:59:30,22:00:00,13798.42,134.79,Possible DDoS
server_11,21:59:40,22:00:10,972.1,118.54,""
server_11,21:59:50,22:00:20,969.01,86.89,""
server_11,22:00:00,22:00:30,969.01,86.89,""
server_11,22:00:10,22:00:40,935.56,86.89,""
server_11,22:00:20,22:00:50,1058.09,860.77,""
server_11,22:00:30,22:01:00,1058.09,860.77,""
server_11,22:00:40,22:01:10,1968.17,1604.69,Disk thrash suspected
server_11,22:00:50,22:01:20,1968.17,1604.69,Disk thrash suspected
server_11,22:01:00,22:01:30,1968.17,1604.69,Disk thrash suspected
server_11,22:01:10,22:01:40,13920.41,174.51,Possible DDoS
server_11,22:01:20,22:01:50,13920.41,174.51,Possible DDoS
server_11,22:01:30,22:02:00,13920.41,1977.63,Network flood + Disk thrash suspected
server_11,22:01:40,22:02:10,1028.22,1977.63,Disk thrash suspected
server_11,22:01:50,22:02:20,4929.16,6929.03,Disk thrash suspected
server_11,22:02:00,22:02:30,7944.69,6929.03,Network flood + Disk thrash suspected
server_11,22:02:10,22:02:40,7944.69,6929.03,Network flood + Disk thrash suspected
server_11,22:02:20,22:02:50,7944.69,803.64,Possible DDoS
server_11,22:02:30,22:03:00,3075.81,3554.59,Disk thrash suspected
server_11,22:02:40,22:03:10,3704.59,3554.59,Disk thrash suspected
server_11,22:02:50,22:03:20,3704.59,3554.59,Disk thrash suspected
server_11,22:03:00,22:03:30,3704.59,1391.41,Disk thrash suspected
server_11,22:03:10,22:03:40,828.55,116.55,""
server_11,22:03:20,22:03:50,898.68,110.39,""
server_11,22:03:30,22:04:00,12518.37,182.51,Possible DDoS
server_11,22:03:40,22:04:10,14518.44,182.51,Possible DDoS
server_11,22:03:50,22:04:20,14518.44,182.51,Possible DDoS
server_11,22:04:00,22:04:30,14518.44,171.94,Possible DDoS
server_11,22:04:10,22:04:40,8179.14,171.94,Possible DDoS
server_11,22:04:20,22:04:50,8179.14,171.94,Possible DDoS
server_11,22:04:30,22:05:00,954.63,7782.3,Disk thrash suspected
server_11,22:04:40,22:05:10,1000.95,7782.3,Disk thrash suspected
server_11,22:04:50,22:05:20,1000.95,7782.3,Disk thrash suspected
server_11,22:05:00,22:05:30,2515.6,710.28,""
server_11,22:05:10,22:05:40,2515.6,710.28,""
server_11,22:05:20,22:05:50,3008.17,1187.51,Disk thrash suspected
server_11,22:05:30,22:06:00,3008.17,1187.51,Disk thrash suspected
server_11,22:05:40,22:06:10,3008.17,1187.51,Disk thrash suspected
server_11,22:05:50,22:06:20,697.02,5665.34,Disk thrash suspected
server_11,22:06:00,22:06:30,574.86,5665.34,Disk thrash suspected
server_11,22:06:10,22:06:40,836.78,5665.34,Disk thrash suspected
server_11,22:06:20,22:06:50,836.78,129.45,""
server_11,22:06:30,22:07:00,957.3,108.32,""
server_11,22:06:40,22:07:10,8596.41,108.32,Possible DDoS
server_11,22:06:50,22:07:20,8596.41,4393.79,Network flood + Disk thrash suspected
server_11,22:07:00,22:07:30,8596.41,9669.06,Network flood + Disk thrash suspected
server_11,22:07:10,22:07:40,1671.87,9669.06,Disk thrash suspected
server_11,22:07:20,22:07:50,1671.87,9669.06,Disk thrash suspected
server_11,22:07:30,22:08:00,14849.25,6106.86,Network flood + Disk thrash suspected
server_11,22:07:40,22:08:10,14849.25,6106.86,Network flood + Disk thrash suspected
server_11,22:07:50,22:08:20,14849.25,9465.12,Network flood + Disk thrash suspected
server_11,22:08:00,22:08:30,867.38,9604.78,Disk thrash suspected
server_11,22:08:10,22:08:40,867.38,9604.78,Disk thrash suspected
server_11,22:08:20,22:08:50,556.69,9604.78,Disk thrash suspected
server_11,22:08:30,22:09:00,434.66,9442.48,Disk thrash suspected
server_11,22:08:40,22:09:10,826.92,9442.48,Disk thrash suspected
server_11,22:08:50,22:09:20,826.92,122.58,""
server_11,22:09:00,22:09:30,826.92,6079.01,Disk thrash suspected
server_11,22:09:10,22:09:40,947.51,6079.01,Disk thrash suspected
server_11,22:09:20,22:09:50,947.51,6079.01,Disk thrash suspected
server_11,22:09:30,22:10:00,947.51,143.02,""
server_11,22:09:40,22:10:10,19105.94,7668.03,Network flood + Disk thrash suspected
server_11,22:09:50,22:10:20,19105.94,7668.03,Network flood + Disk thrash suspected
server_11,22:10:00,22:10:30,19105.94,7668.03,Network flood + Disk thrash suspected
server_11,22:10:10,22:10:40,4350.78,1056.87,""
server_11,22:10:20,22:10:50,4350.78,510.1,""
server_11,22:10:30,22:11:00,600.64,3300.04,Disk thrash suspected
server_11,22:10:40,22:11:10,3391.99,3300.04,Disk thrash suspected
server_11,22:10:50,22:11:20,3391.99,3300.04,Disk thrash suspected
server_11,22:11:00,22:11:30,3391.99,943.7,""
server_11,22:11:10,22:11:40,3060.19,1713.98,Disk thrash suspected
server_11,22:11:20,22:11:50,4351.86,1713.98,Disk thrash suspected
server_11,22:11:30,22:12:00,4351.86,4668.36,Disk thrash suspected
server_11,22:11:40,22:12:10,4351.86,4668.36,Disk thrash suspected
server_11,22:11:50,22:12:20,543.27,4668.36,Disk thrash suspected
server_11,22:12:00,22:12:30,4709.2,1121.0,""
server_11,22:12:10,22:12:40,16276.22,7703.6,Network flood + Disk thrash suspected
server_11,22:12:20,22:12:50,16276.22,7703.6,Network flood + Disk thrash suspected
server_11,22:12:30,22:13:00,16276.22,7703.6,Network flood + Disk thrash suspected
server_11,22:12:40,22:13:10,1841.26,5895.95,Disk thrash suspected
server_11,22:12:50,22:13:20,1841.26,1223.62,Disk thrash suspected
server_11,22:13:00,22:13:30,1841.26,9281.88,Disk thrash suspected
server_11,22:13:10,22:13:40,987.38,9281.88,Disk thrash suspected
server_11,22:13:20,22:13:50,3243.2,9281.88,Disk thrash suspected
server_11,22:13:30,22:14:00,3243.2,8047.89,Disk thrash suspected
server_11,22:13:40,22:14:10,3243.2,1881.0,Disk thrash suspected
server_11,22:13:50,22:14:20,2369.22,1881.0,Disk thrash suspected
server_11,22:14:00,22:14:30,2369.22,1881.0,Disk thrash suspected
server_11,22:14:10,22:14:40,650.05,136.62,""
server_11,22:14:20,22:14:50,650.05,136.62,""
server_11,22:14:30,22:15:00,650.05,91.92,""
server_11,22:14:40,22:15:10,899.65,75.18,""
server_11,22:14:50,22:15:20,2112.44,1552.12,Disk thrash suspected
server_11,22:15:00,22:15:30,2112.44,7319.5,Disk thrash suspected
server_11,22:15:10,22:15:40,2112.44,7319.5,Disk thrash suspected
server_11,22:15:20,22:15:50,1014.76,7319.5,Disk thrash suspected
server_11,22:15:30,22:16:00,1014.76,4940.89,Disk thrash suspected
server_11,22:15:40,22:16:10,1014.76,120.21,""
server_11,22:15:50,22:16:20,17267.86,120.21,Possible DDoS
server_11,22:16:00,22:16:30,17267.86,170.18,Possible DDoS
server_11,22:16:10,22:16:40,17267.86,170.18,Possible DDoS
server_11,22:16:20,22:16:50,13351.94,4215.64,Network flood + Disk thrash suspected
server_11,22:16:30,22:17:00,1371.28,4215.64,Disk thrash suspected
server_11,22:16:40,22:17:10,8391.24,4215.64,Network flood + Disk thrash suspected
server_11,22:16:50,22:17:20,8391.24,1699.31,Network flood + Disk thrash suspected
server_11,22:17:00,22:17:30,8391.24,6613.43,Network flood + Disk thrash suspected
server_11,22:17:10,22:17:40,930.02,6613.43,Disk thrash suspected
server_11,22:17:20,22:17:50,718.37,6613.43,Disk thrash suspected
server_11,22:17:30,22:18:00,718.37,6011.8,Disk thrash suspected
server_11,22:17:40,22:18:10,16139.4,3947.71,Network flood + Disk thrash suspected
server_11,22:17:50,22:18:20,16139.4,6554.66,Network flood + Disk thrash suspected
server_11,22:18:00,22:18:30,16139.4,6554.66,Network flood + Disk thrash suspected
server_11,22:18:10,22:18:40,2409.91,8389.3,Disk thrash suspected
server_11,22:18:20,22:18:50,15396.75,8389.3,Network flood + Disk thrash suspected
server_11,22:18:30,22:19:00,15396.75,9142.95,Network flood + Disk thrash suspected
server_11,22:18:40,22:19:10,15396.75,9142.95,Network flood + Disk thrash suspected
server_11,22:18:50,22:19:20,553.75,9142.95,Disk thrash suspected
server_11,22:19:00,22:19:30,1024.86,5974.81,Disk thrash suspected
server_11,22:19:10,22:19:40,1092.38,5974.81,Disk thrash suspected
server_11,22:19:20,22:19:50,1092.38,196.05,""
server_11,22:19:30,22:20:00,1092.38,173.98,""
server_11,22:19:40,22:20:10,4515.95,1819.67,Disk thrash suspected
server_11,22:19:50,22:20:20,4515.95,1819.67,Disk thrash suspected
server_11,22:20:00,22:20:30,4515.95,1819.67,Disk thrash suspected
server_11,22:20:10,22:20:40,4161.57,871.82,""
server_11,22:20:20,22:20:50,4161.57,871.82,""
server_11,22:20:30,22:21:00,872.91,91.64,""
server_11,22:20:40,22:21:10,1009.6,42.6,""
server_11,22:20:50,22:21:20,5312.57,91.8,""
server_11,22:21:00,22:21:30,7060.07,102.92,Possible DDoS
server_11,22:21:10,22:21:40,7060.07,3496.26,Network flood + Disk thrash suspected
server_11,22:21:20,22:21:50,7060.07,3496.26,Network flood + Disk thrash suspected
server_11,22:21:30,22:22:00,902.19,3496.26,Disk thrash suspected
server_11,22:21:40,22:22:10,4947.87,1994.39,Disk thrash suspected
server_11,22:21:50,22:22:20,4947.87,1994.39,Disk thrash suspected
server_11,22:22:00,22:22:30,10532.51,1994.39,Network flood + Disk thrash suspected
server_11,22:22:10,22:22:40,10532.51,120.89,Possible DDoS
server_11,22:22:20,22:22:50,10532.51,120.89,Possible DDoS
server_11,22:22:30,22:23:00,3113.53,683.49,""
server_11,22:22:40,22:23:10,3113.53,6324.95,Disk thrash suspected
server_11,22:22:50,22:23:20,3113.53,6324.95,Disk thrash suspected
server_11,22:23:00,22:23:30,671.15,6324.95,Disk thrash suspected
server_11,22:23:10,22:23:40,696.64,5085.46,Disk thrash suspected
server_11,22:23:20,22:23:50,865.86,7854.47,Disk thrash suspected
server_11,22:23:30,22:24:00,2350.47,7854.47,Disk thrash suspected
server_11,22:23:40,22:24:10,2350.47,7854.47,Disk thrash suspected
server_11,22:23:50,22:24:20,2350.47,1938.69,Disk thrash suspected
server_11,22:24:00,22:24:30,620.39,142.02,""
server_11,22:24:10,22:24:40,620.39,5624.27,Disk thrash suspected
server_11,22:24:20,22:24:50,14710.15,5624.27,Network flood + Disk thrash suspected
server_11,22:24:30,22:25:00,14710.15,5624.27,Network flood + Disk thrash suspected
server_11,22:24:40,22:25:10,14710.15,8928.48,Network flood + Disk thrash suspected
server_11,22:24:50,22:25:20,953.67,8928.48,Disk thrash suspected
